date,rating,link
2006-07-17,4.0,/biz/gap-chicago-2?osq=gap
2015-04-11,1.0,/biz/gap-chicago-2?osq=gap
2010-11-06,1.0,/biz/gap-chicago-2?osq=gap
2012-08-17,3.0,/biz/gap-chicago-2?osq=gap
2007-12-01,4.0,/biz/gap-chicago-2?osq=gap
2007-06-05,1.0,/biz/gap-chicago-2?osq=gap
2008-03-07,3.0,/biz/gap-chicago-2?osq=gap
2009-05-26,5.0,/biz/gap-chicago-2?osq=gap
2011-07-13,1.0,/biz/gap-chicago-2?osq=gap
2007-06-20,5.0,/biz/gap-chicago-2?osq=gap
2010-08-20,5.0,/biz/gap-chicago-2?osq=gap
2019-07-08,5.0,/biz/gap-skokie-5?osq=gap
2019-04-11,5.0,/biz/gap-skokie-5?osq=gap
2018-07-31,5.0,/biz/gap-skokie-5?osq=gap
2014-09-14,4.0,/biz/gap-skokie-5?osq=gap
2018-06-04,1.0,/biz/gap-skokie-5?osq=gap
2015-11-07,5.0,/biz/gap-skokie-5?osq=gap
2007-01-27,2.0,/biz/gap-skokie-5?osq=gap
2012-08-28,4.0,/biz/gap-skokie-5?osq=gap
2012-02-07,4.0,/biz/gap-skokie-5?osq=gap
2012-10-03,5.0,/biz/gap-skokie-5?osq=gap
2015-08-26,1.0,/biz/gap-skokie-5?osq=gap
2009-05-26,2.0,/biz/gap-skokie-5?osq=gap
2010-12-31,2.0,/biz/gap-skokie-5?osq=gap
2009-05-11,3.0,/biz/gap-skokie-5?osq=gap
2013-05-11,1.0,/biz/gap-skokie-5?osq=gap
2007-08-08,4.0,/biz/gap-skokie-5?osq=gap
2009-10-03,3.0,/biz/gap-skokie-5?osq=gap
2013-01-26,2.0,/biz/gap-skokie-5?osq=gap
2011-12-29,4.0,/biz/gap-skokie-5?osq=gap
2005-12-29,3.0,/biz/gap-skokie-5?osq=gap
2019-10-27,5.0,/biz/gap-new-york-8?osq=gap
2019-01-07,3.0,/biz/gap-new-york-8?osq=gap
2019-08-28,1.0,/biz/gap-new-york-8?osq=gap
2018-10-13,1.0,/biz/gap-new-york-8?osq=gap
2019-11-14,1.0,/biz/gap-new-york-8?osq=gap
2018-07-15,3.0,/biz/gap-new-york-8?osq=gap
2019-05-28,1.0,/biz/gap-new-york-8?osq=gap
2018-12-04,1.0,/biz/gap-new-york-8?osq=gap
2019-05-04,2.0,/biz/gap-new-york-8?osq=gap
2015-11-21,4.0,/biz/gap-new-york-8?osq=gap
2017-10-31,2.0,/biz/gap-new-york-8?osq=gap
2017-12-06,4.0,/biz/gap-new-york-8?osq=gap
2018-06-07,1.0,/biz/gap-new-york-8?osq=gap
2015-03-22,5.0,/biz/gap-new-york-8?osq=gap
